Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. zaèetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip   štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlaèilci;Dnevni NOO;Tip
G2;108;1181;ŠENTJAKOB - DOLSKO;0;7.000;114;Dol;QLTC8;12.199;92;10.681;53;1.005;109;97;46;116;232;WIM
G2;108;1181;DOLSKO - RIBÈE;7.000;14.870;121;Senožeti;QLTC10;8.108;71;7.015;33;673;88;70;42;116;197;DIST
G2;108;1182;RIBÈE - LITIJA;0;13.422;678;Zgornji Log;QLTC10;7.824;74;6.691;32;702;82;86;42;115;189;PLDP
G2;108;1183;LITIJA - ZAGORJE;0;14.981;620;Renke;QLTC10;4.081;58;3.429;24;357;71;54;20;68;118;PLDP
G2;108;1184;ZAGORJE - TRBOVLJE;0;4.316;122;Trbovlje 4;QLTC8;7.112;28;6.367;18;420;83;67;17;112;153;PLDP
G2;108;1185;TRBOVLJE - HRASTNIK;0;5.162;123;Hrastnik;QLTC10;6.163;65;5.297;60;412;85;120;17;107;198;PLDP
G2;108;1186;HRASTNIK - ZIDANI MOST;0;8.291;124;Suhadol;QLTC8;1.468;26;1.299;0;138;4;1;0;0;2;PLDP
G2;109;1453;DOLGA VAS - MP DOLGA VAS;0;584;141;MT Dolga vas;QLTC8;4.716;40;2.204;22;418;37;20;389;1.586;1414;PLDP
G2;109;0357;LENDAVA - PETIŠOVCI;0;3.500;89;Lendava 2;MWTC1;3.600;45;2.985;15;250;25;15;45;220;305;WIM
G2;109;0357;PETIŠOVCI - MP PETIŠOVCI;3.500;4.498;143;MT Petišovci;QLTC10;3.588;40;3.002;15;240;21;13;41;216;294;DIST
G2;111;0373;IZOLA - JAGODJE;0;3.074;13;Izolska obvoznica;QLTC8;19.329;293;17.274;82;1.460;106;68;8;38;140;PLDP
G2;111;1509;JAGODJE-VALETA;0;4.208;901;Belveder;QLTC8;22.056;365;19.696;171;1.603;100;76;12;33;193;PLDP
G2;111;0239;VALETA - LUCIJA;0;1.770;;;P;15.000;200;13.760;70;800;60;75;5;30;116;PLDP
G2;111;0239;LUCIJA -  SEÈOVLJE;1.770;7.000;10;Seèa;QLTC8;11.029;185;10.096;36;572;45;70;4;21;83;PLDP
G2;111;0239;SEÈOVLJE - MP SEÈOVLJE;7.000;7.280;500;MT Seèovlje;QLTC*;5.960;178;5.226;26;511;13;2;1;3;23;PLDP
G2;112;1254;MP HOLMEC - POLJANA;0;3.881;662;MT Holmec;QLTC;1.965;20;1.705;4;140;10;8;14;64;63;PLDP
G2;112;1255;POLJANA - PREVALJE;0;2.000;432;Prevalje;QLTC;8.000;41;7.219;25;470;65;60;25;95;142;DIST
G2;112;1255;PREVALJE - RAVNE;2.000;8.047;752;Dobja vas;QLTC8;14.591;94;12.875;82;1.086;130;158;34;132;268;DIST
G2;112;1256;RAVNE - DRAVOGRAD;0;7.008;160;Ravne;QLTC;6.248;55;5.188;70;550;110;90;35;150;238;WIM
G2;114;0860;BERTOKI - LUKA BERTOŠKI VHOD;0;1.361;;;P;11.200;200;7.510;90;800;90;60;450;2.000;1818;PLDP
G2;114;0861;BERTOŠKI VHOD - LUKA KOPER;0;1.939;941;Ankaranska vpadnica;QLTC8;16.852;448;13.776;87;847;84;52;400;1.158;1187;PLDP
G2;114;1564;POVEZAVA (BERTOŠKI - RONDO SERMINSKI VHOD);0;900;;;P;7.500;100;6.790;0;550;5;15;10;30;37;PLDP
G2;114;1564;POVEZAVA (RONDO SERMINSKI VHOD - SERMINSKI VHOD);900;1.653;;;P;400;5;325;0;10;5;15;10;30;36;PLDP
R1;201;0201;MP KORENSKO SEDLO - PODKOREN;0;3.755;659;MT Korensko sedlo;QLTC8;1.971;227;1.569;3;163;6;2;0;1;5;PLDP
R1;201;0202;PODKOREN - KR.GORA;0;2.550;;;P;4.500;230;3.540;65;600;25;20;5;15;116;DIST
R1;201;0203;KR.GORA - GOZD MARTULJEK;0;3.900;777;Kranjska Gora;QLTC10;7.703;221;6.489;79;795;46;46;8;19;173;DIST
R1;201;0203;GOZD MARTULJEK - MOJSTRANA-DOVJE;3.900;12.100;631;Gozd Martuljek;QLTC8;7.312;203;6.223;78;679;44;58;7;20;183;DIST
R1;201;0204;DOVJE - MOJSTRANA-KRAJE;0;2.420;776;Dovje;QLTC8;7.188;180;6.040;75;719;44;75;9;46;234;DIST
R1;201;0205;KRAJE - HRUŠICA;0;4.030;902;Hrušica;QLTC10;9.067;191;7.708;83;850;65;95;11;64;297;WIM
R1;202;0234;MP RATEÈE - RATEÈE;0;1.380;658;MT Rateèe;QLTC8;2.722;150;2.305;12;235;9;4;2;5;14;PLDP
R1;202;0233;RATEÈE - PODKOREN;0;2.926;778;Podkoren;QLTC10;4.300;160;3.496;65;530;20;15;4;10;49;PLDP
R1;203;1002;MP PREDEL - KLUŽE;0;12.500;657;MT Predel;QLTC8;1.203;214;813;4;161;5;2;1;3;7;PLDP
R1;203;1002;KLUŽE - BOVEC;12.500;14.904;536;Kluže;MWTC1;1.400;210;946;5;220;7;5;5;2;11;PLDP
R1;203;1003;BOVEC(PO OBVOZNICI) - ŽAGA;0;9.904;535;Bovec;QLTC10;2.614;209;1.894;6;449;23;22;6;5;26;PLDP
R1;203;1004;ŽAGA - KOBARID;0;13.395;96;Srpenica;QLTC10;2.681;218;1.942;17;399;27;49;9;20;56;PLDP
R1;204;1012;ŠEMPETER - VOLÈJA DRAGA;0;2.800;262;Volèja Draga;QLTC10;8.936;117;8.163;28;539;29;42;10;8;51;PLDP
R1;204;1012;VOLÈJA DRAGA - DORNBERK;2.800;8.343;203;Prvaèina;QLTC8;5.835;131;5.186;27;401;40;34;5;11;48;PLDP
R1;204;1013;DORNBERK - ŠTANJEL;0;13.078;204;Branik;QLTC10;2.273;105;1.929;10;175;21;20;5;8;27;PLDP
R1;204;1014;ŠTANJEL - DUTOVLJE;0;7.820;24;Kopriva;MWTC1;1.550;100;1.232;10;150;26;25;3;4;27;PLDP
R1;204;1015;DUTOVLJE - SEŽANA;0;7.890;205;Tomaj;QLTC10;2.790;92;2.442;15;189;28;14;2;8;26;PLDP
R1;205;1026;DIVAÈA - LOKEV-LIPICA;0;8.655;418;MT Lipica;QLTC8;4.372;230;3.938;5;190;6;2;0;1;5;PLDP
R1;206;1027;KRANJSKA GORA  -  ERIKA;0;3.372;220;Erika;QLTC10;1.287;170;958;7;143;4;4;0;1;7;PLDP
R1;206;1043;RUSKA CESTA (ERIKA - VRŠIÈ);0;8.978;;;P;700;135;479;5;75;5;1;0;0;4;PLDP
R1;206;1028;VRŠIÈ - TRENTA;0;8.960;197;Vršiè;QLTC8;514;135;318;1;56;3;1;0;0;2;PLDP
R1;206;1029;TRENTA - BOVEC;0;22.141;198;Koritnica;QLTC10;1.562;182;1.134;4;222;10;6;3;1;10;PLDP
R1;207;1057;GODOVIÈ - ÈRNI VRH;0;6.875;105;Godoviè;QLTC8;1.738;36;1.447;12;137;30;22;21;33;56;PLDP
R1;207;1058;ÈRNI VRH - COL;0;9.602;;;P;1.100;60;830;10;120;25;10;20;25;43;PLDP
R1;207;1413;COL - AJDOVŠÈINA;0;8.696;427;Budanje;QLTC10;2.995;74;2.543;10;252;28;29;21;38;62;PLDP
R1;208;1434;ÈRNI KAL  -  KORTINE;0;2.236;748;Èrni Kal;QLTC10;4.134;283;3.286;22;402;35;66;5;35;75;PLDP
R1;208;1059;KORTINE - GRAÈIŠÈE;0;8.555;2;Kubed;QLTC10;3.266;114;2.810;10;278;28;20;2;4;24;PLDP
R1;208;1060;GRAÈIŠÈE - SOÈERGA;0;5.000;151;Graèišèe;MWTC1;2.300;90;1.892;8;250;35;20;2;3;24;PLDP
R1;208;1060;SOÈERGA  -  MP  SOÈERGA;5.000;8.453;502;MT Soèerga;QLTC10;2.045;82;1.728;4;222;6;2;0;1;5;PLDP
R1;208;1149;RIŽANA - KORTINE;0;1.950;771;Kortine;MWTC1;1.800;40;1.608;10;110;15;15;1;1;16;PLDP
R1;209;1088;LESCE - BLED;0;3.604;109;Bled;QLTC8;19.683;239;16.980;247;1.864;127;121;30;75;261;PLDP
R1;209;1089;BLED - PRISTAVA;0;2.200;190;Bled jezero;QLTC10;8.084;212;6.651;134;882;63;67;21;54;152;PLDP
R1;209;1089;PRISTAVA - SOTESKA;2.200;10.530;110;Bohinjska Bela;QLTC8;4.978;116;4.109;64;525;49;58;15;42;103;PLDP
R1;209;1090;SOTESKA - BITNJE;0;8.510;930;Nomenj;QLTC10;4.927;115;4.103;63;532;36;30;13;35;80;PLDP
R1;209;1091;BITNJE - BOH.BISTRICA;0;1.340;;;P;5.900;110;5.140;65;500;25;25;15;20;68;PLDP
R1;209;1092;BOH.BISTRICA - JEZERO;0;6.200;255;Ribèev Laz;QLTC10;3.456;108;2.868;81;359;13;20;3;4;52;PLDP
R1;210;1105;MP ZG.JEZERSKO - ZG.JEZERSKO;0;6.850;661;MT Jezersko;QLTC10;384;106;235;1;36;2;2;0;2;3;PLDP
R1;210;1105;ZG.JEZERSKO - SP.JEZERSKO;6.850;10.345;;;P;1.200;110;1.013;10;50;6;5;2;4;12;PLDP
R1;210;1106;SP. JEZERSKO - PREDDVOR;0;15.585;242;Kokra;QLTC10;1.392;127;1.131;13;88;11;9;4;9;21;PLDP
R1;210;1107;PREDDVOR - KR(PRIMSKOVO);0;8.440;249;Visoko;QLTC10;6.349;151;5.563;35;488;31;49;13;19;57;WIM
R1;210;1108;KR(PRIMSKOVO - LABORE);0;2.600;244;KR Primskovo 2;QLTC8;20.124;101;18.003;19;1.392;147;135;63;264;265;DIST
R1;210;1109;KRANJ - ŠKOFJA LOKA;0;8.125;111;Dorfarje;QLTC;13.642;113;11.883;78;1.126;119;105;61;157;318;WIM
R1;210;1392;OBVOZNICA ŠKOFJA LOKA;0;3.865;924;Škofjeloška obvoznica;QLTC10;10.229;103;8.729;36;980;121;129;49;82;292;WIM
R1;210;1110;ŠK.LOKA - GORENJA VAS;0;13.074;112;Log;QLTC10;7.978;112;6.824;48;724;93;86;30;61;218;DIST
R1;210;1111;GORENJA VAS - TREBIJA;0;4.819;408;Hotavlje;QLTC10;4.641;99;3.881;45;450;68;50;16;32;89;PLDP
R1;210;1112;TREBIJA - SOVODENJ;0;5.880;409;Trebija;QLTC10;1.527;32;1.291;14;135;20;23;5;7;29;PLDP
R1;210;1113;SOVODENJ - CERKNO;0;11.884;934;Podjelovo Brdo;QLTC10;1.000;27;811;12;98;15;26;5;6;28;PLDP
R1;210;1114;CERKNO - ŽELIN;0;4.200;102;Cerkno;QLTC10;2.790;55;2.381;43;206;39;42;10;14;63;PLDP
R1;210;1078;ŠKOFJA LOKA - JEPRCA;0;5.795;106;Godešiè;QLTC8;14.115;101;11.969;75;1.214;213;129;126;288;401;PLDP
R1;211;0211;KR (LABORE) - JEPRCA;0;8.150;625;Meja pri Kranju;QLTC8;7.795;116;6.813;110;579;62;44;19;52;127;PLDP
R1;211;0212;JEPRCA - MEDVODE;0;3.650;52;Medvode;QLTC*;15.959;150;13.428;165;1.310;211;216;126;353;563;DIST
R1;211;0212;MEDVODE - STANEŽIÈE;3.650;8.000;643;Medno;QLTC8;22.020;203;18.893;241;1.719;231;221;148;364;629;WIM
R1;211;0212;STANEŽIÈE  - LJ( ŠENTVID);8.000;8.814;;;P;25.000;185;21.770;250;1.750;270;230;160;385;668;DIST
R1;212;1115;PRIKLJUÈEK UNEC-UNEC;0;781;;;P;9.200;120;7.625;45;800;120;100;90;300;339;PLDP
R1;212;1116;UNEC - RAKEK;0;2.160;909;Rakek 2;QLTC10;8.706;104;7.205;42;771;109;94;83;298;327;PLDP
R1;212;1117;RAKEK - CERKNICA;0;3.980;245;Rakek;QLTC10;10.018;128;8.349;54;869;121;116;85;296;346;PLDP
R1;212;1118;CERKNICA - BL.POLICA;0;10.851;246;Grahovo;QLTC10;5.596;91;4.776;31;429;51;47;34;137;284;WIM
R1;212;1119;BL.POLICA - SODRAŽICA;0;17.183;247;Nova vas;QLTC10;2.834;67;2.340;10;249;29;28;27;84;94;PLDP
R1;212;1120;SODRAŽICA - ŽLEBIÈ;0;5.770;248;Zamostec;QLTC10;2.805;48;2.286;8;272;37;34;35;85;104;PLDP
R1;213;1365;BLOŠKA POLICA - PUDOB;0;8.200;386;Stari trg;QLTC10;2.960;53;2.589;39;166;23;18;12;60;76;PLDP
R1;213;1366;PUDOB - BABNO POLJE;0;10.357;384;MT Babno Polje;QLTC10;576;36;492;9;22;2;3;2;10;13;PLDP
R1;214;1156;KOÈEVJE - STARI LOG;0;11.670;;;P;1.950;40;1.665;5;135;15;30;20;40;58;PLDP
R1;214;1157;STARI LOG - DVOR;0;14.405;268;Smuka;QLTC10;1.483;87;1.167;7;138;18;13;16;37;47;PLDP
R1;215;1491;PRIKLJ. TREBNJE V - GRM;0;615;;;P;7.000;45;6.155;25;500;80;55;35;105;143;PLDP
R1;215;1490;GRM - TREBNJE;0;2.828;925;Grm;QLTC10;6.658;48;5.786;30;522;85;49;35;103;142;PLDP
R1;215;1506;TREBNJE (ODRGA - KAMNA GORA);0;360;;;P;9.500;50;8.415;30;700;95;60;30;120;157;PLDP
R1;215;1162;TREBNJE - MIRNA;0;6.290;903;Dol pri Trebnjem;QLTC10;8.147;62;7.040;23;682;92;90;36;122;174;PLDP
R1;215;1162;MIRNA - MOKRONOG;6.290;14.042;270;Bistrica;QLTC10;5.037;57;4.282;21;423;79;57;34;84;128;PLDP
R1;215;1163;MOKRONOG - BOŠTANJ;0;18.421;448;Jelovec;QLTC10;2.746;42;2.191;11;275;55;55;28;89;117;PLDP
R1;216;1367;IVANÈNA GORICA - KRKA;0;6.805;387;Mrzlo Polje;QLTC10;8.130;57;7.101;35;672;64;67;43;91;213;WIM
R1;216;1175;KRKA - ŽUŽEMBERK;0;13.435;277;Zagradec;QLTC10;3.697;55;3.084;33;341;38;41;29;76;157;DIST
R1;216;1158;ŽUŽEMBERK - DVOR;0;4.270;278;Maèkovec pri Dvoru;QLTC8;3.803;85;3.125;38;363;47;36;29;80;113;PLDP
R1;216;1176;DVOR - SOTESKA;0;5.550;163;Dvor;QLTC8;5.027;92;4.227;46;436;59;34;39;94;133;PLDP
R1;216;1177;SOTESKA - ÈRMOŠNJICE;0;14.355;279;Podturn;QLTC10;3.795;56;3.190;17;380;35;35;22;60;84;PLDP
R1;216;1178;ÈRMOŠNJICE - RUÈETNA VAS;0;9.600;737;Srednja vas;MWTC1;4.450;55;3.800;25;400;40;40;25;65;96;PLDP
R1;216;1178;RUÈETNA VAS - ÈRNOMELJ;9.600;14.985;280;Lokve;QLTC8;7.206;67;6.366;26;547;61;47;25;67;106;PLDP
R1;217;1208;LIVOLD - BREZOVICA;0;16.230;466;Rajndol;QLTC10;737;27;602;3;75;8;7;5;10;16;PLDP
R1;217;1209;BREZOVICA - DOBLIÈE;0;17.000;299;Brezovica pri Predgradu;MWTC1;90;2;74;0;8;4;2;0;0;2;PLDP
R1;217;1209;DOBLIÈE - KANIŽARICA;17.000;19.817;300;Blatnik;QLTC10;1.511;25;1.352;5;97;10;12;4;6;17;PLDP
R1;218;1211;METLIKA - PODZEMELJ;0;5.460;450;Podzemelj 3;MWTC1;4.250;35;3.760;18;300;25;75;7;30;74;PLDP
R1;218;1212;PODZEMELJ - ÈRNOMELJ;0;8.950;302;Podzemelj;QLTC10;3.821;34;3.385;19;255;29;36;17;46;72;PLDP
R1;218;1393;ÈRNOMELJ (ULICA MOŠA PIJADE - KOÈEVJE);0;1.044;;;P;4.900;25;4.312;13;270;60;120;45;55;141;PLDP
R1;218;1562;ÈRNOMELJ (KOLODVORSKA - MOŠA PIJADE);0;954;;;P;4.100;30;3.685;10;300;15;30;10;20;42;PLDP
R1;218;1394;ÈRNOMELJ - (KOÈEVJE) - KANIŽARICA;0;1.285;308;Kanižarica;QLTC8;7.797;68;6.933;28;555;65;76;25;47;109;PLDP
R1;218;1214;KANIŽARICA - VINICA;0;15.535;303;Dragatuš;QLTC10;3.397;46;2.964;19;273;17;60;7;11;53;PLDP
R1;218;1153;VINICA ;0;160;;;P;2.000;35;1.738;20;130;15;55;2;5;44;PLDP
R1;218;1215;VINICA - MOST ÈEZ KOLPO;0;850;154;MT Vinica;QLTC;1.661;36;1.491;2;120;4;2;2;4;7;PLDP
R1;219;1236;SL.BISTRICA - POLJÈANE;0;8.496;125;Zg.Brežnica;QLTC10;6.194;72;5.254;20;499;84;82;41;142;235;DIST
R1;219;1410;POLJÈANE ;0;700;;;P;6.500;70;5.565;25;490;85;90;40;135;237;DIST
R1;219;1237;POLJÈANE - PODPLAT;0;9.189;126;Podplat;QLTC10;4.604;66;3.758;30;410;84;97;35;124;230;WIM
R1;219;1239;MESTINJE - GOLOBINJEK;0;14.779;128;Podèetrtek;QLTC10;6.169;71;5.306;21;489;75;56;41;110;148;PLDP
R1;219;1240;GOLOBINJEK - BISTRICA;0;8.996;412;Lastniè;QLTC8;2.574;53;2.112;13;216;39;25;28;88;99;PLDP
R1;219;1421;BISTRICA OB SOTLI;0;720;;;P;3.650;50;3.210;10;215;40;40;25;60;86;PLDP
R1;219;1241;BISTRICA - BIZELJSKO;0;6.805;413;Bizeljsko;QLTC10;2.365;46;1.936;8;218;39;43;21;54;80;PLDP
R1;219;1242;BIZELJSKO - BREŽICE;0;16.000;129;Bukošek;QLTC10;3.763;41;3.369;15;220;41;19;17;41;61;PLDP
R1;219;1242;BREŽICE - ÈATEŽ;16.000;17.570;366;Brežice;QLTC10;13.919;104;12.288;81;1.082;112;85;47;120;207;PLDP
R1;219;1480;ÈATEŽ OB SAVI ;0;1.188;;;P;5.000;60;3.485;60;1.100;90;80;25;100;164;PLDP
R1;220;1334;KRŠKO - SP.POHANCA;0;7.200;367;Dolenja vas;QLTC10;6.664;52;5.927;37;443;64;70;20;51;109;PLDP
R1;220;1334;SP.POHANCA - BREŽICE;7.200;12.715;738;Spodnja Pohanca;QLTC10;5.185;42;4.658;23;323;48;42;13;36;72;PLDP
R1-NK;220;N1334;KRŠKO (Tovarniška ulica);0;450;;;P;6.500;10;6.317;10;150;4;2;2;5;11;PLDP
R1;221;1227;TROJANE - IZLAKE;0;6.652;314;Izlake;QLTC10;7.210;57;6.243;69;636;58;45;22;80;179;WIM
R1;221;1218;IZLAKE - ZAGORJE;0;6.474;306;Kisovec;QLTC10;9.550;70;8.511;67;660;81;56;25;80;148;WIM
R1;221;1219;ZAGORJE - BEVŠKO;0;5.358;307;Bevško;QLTC10;4.125;31;3.761;54;240;19;16;1;3;38;PLDP
R1;221;1220;BEVŠKO - TRBOVLJE;0;3.123;582;Trbovlje;QLTC10;10.701;79;9.752;121;580;68;67;11;23;121;PLDP
R1;221;1221;TRBOVLJE - BOBEN - HRASTNIK;0;8.815;309;Hrastnik;MWTC1;275;5;243;0;20;4;2;1;0;2;PLDP
R1;221;1222;HRASTNIK - ŠMARJETA;0;9.650;310;Marno;QLTC10;4.500;36;3.832;30;326;71;88;22;95;145;PLDP
R1;222;1228;ZAGORJE - MOST ÈEZ SAVO;0;1.885;583;Zagorje-most;QLTC8;7.526;64;6.503;94;517;96;81;58;113;208;PLDP
R1;223;1229;BEVSKO - MOST ÈEZ SAVO;0;1.220;127;Trbovlje 2;QLTC10;7.889;62;7.055;61;452;92;109;19;39;136;PLDP
R1;224;1230;HRASTNIK - MOST ÈEZ SAVO;0;1.500;584;Hrastnik 2;Prazno;4.750;10;4.053;75;340;65;90;17;100;164;PLDP
R1;225;1140;MENGEŠ - DUPLICA;0;3.244;259;Šmarca;QLTC10;11.754;74;10.359;32;885;114;87;28;175;417;DIST
R1;225;1359;DUPLICA - KAMNIK;0;3.793;362;Kamnik;QLTC10;17.392;136;15.155;38;1.482;154;147;45;235;597;WIM
R1;225;1424;KAMNIK - MEKINJE;0;700;;;P;7.600;80;6.531;24;550;100;115;30;170;432;DIST
R1;225;1083;KAMNIK (MEKINJE) - SP.  STRANJE;0;2.000;231;Kamnik Fužine;QLTC10;5.898;80;4.916;24;510;61;112;26;169;406;WIM
R1;225;1083;SP. STRANJE - STAHOVICA;2.000;4.270;;;P;3.900;70;3.295;20;310;50;85;20;50;106;PLDP
R1;225;1084;STAHOVICA - ÈRNIVEC;0;10.615;233;Podstudenec;QLTC10;1.599;39;1.356;15;138;16;24;4;7;29;PLDP
R1;225;1085;ÈRNIVEC - GORNJI GRAD;0;12.200;237;Tirosek;QLTC10;797;31;653;10;79;11;7;2;4;14;PLDP
R1;225;1085;GORNJI GRAD - RADMIRJE;12.200;17.571;234;Gornji Grad;QLTC10;1.991;36;1.658;9;189;30;48;10;11;85;DIST
R1;225;1248;RADMIRJE - MOZIRJE;0;8.731;232;Nizka;QLTC8;5.854;74;4.898;35;539;85;122;30;71;283;WIM
R1;225;1248;MOZIRJE ;8.731;11.302;139;Prihova;QLTC10;10.880;105;9.268;75;894;139;155;88;156;525;DIST
R1;225;1247;MOZIRJE - SOTESKA;0;2.339;577;Ljubija;QLTC10;10.231;107;8.644;87;847;150;152;84;160;535;DIST
R1;225;1246;SOTESKA - LETUŠ;0;3.300;34;Letuš 2;QLTC10;6.584;72;5.463;60;604;109;98;59;119;376;DIST
R1;225;1246;LETUŠ - M.BRASLOVÈE;3.300;6.050;138;Letuš;QLTC10;9.371;112;7.813;55;859;135;128;75;194;512;DIST
R1;225;1246;M.BRASLOVÈE - PARIŽLJE;6.050;8.390;;;P;8.650;50;7.115;40;900;150;120;75;200;506;DIST
R1;225;1246;PARIŽLJE - ŠENTRUPERT;8.390;12.200;37;Orla vas;QLTC10;11.202;89;9.536;40;985;156;119;73;204;510;DIST
R1;227;1264;RAVNE - KOTLJE;0;3.600;319;Brdinje;QLTC8;7.479;48;6.750;24;547;30;60;6;14;60;PLDP
R1;227;1423;KOTLJE - STARI TRG;0;8.430;921;Stari Trg pri SG;QLTC8;6.702;46;6.012;18;502;46;55;6;17;60;PLDP
R1;227;1423;STARI TRG - SLOVENJ GRADEC;8.430;11.154;;;P;6.200;50;5.180;20;810;50;60;10;20;69;PLDP
R1;228;1291;SPUHLJA - BORL;0;8.500;341;Stojnci;QLTC10;5.554;39;4.652;29;442;56;34;64;238;230;PLDP
R1;228;1291;BORL - MP ZAVRÈ;8.500;13.900;340;MT Zavrè;QLTC8;2.797;18;2.187;9;235;34;20;67;227;205;PLDP
R1;229;0248;PTUJ (BUDINA-CENTER);0;1.088;;;P;13.000;100;10.840;90;1.450;190;120;60;150;271;PLDP
R1;229;1417;PTUJ - ROGOZNICA;0;2.080;928;Ptuj;QLTC10;7.639;87;6.881;25;517;54;44;11;20;64;PLDP
R1;229;1286;ROGOZNICA - JANEŽOVCI;0;4.830;927;Nova vas pri Ptuju;QLTC10;6.057;61;5.311;21;432;75;64;27;66;115;PLDP
R1;229;1286;JANEŽOVCI - GOMILCI;4.830;7.360;;;P;2.500;45;1.975;10;290;55;50;25;50;88;PLDP
R1;229;1286;GOMILCI - SENARSKA;7.360;16.918;338;Goèova;QLTC10;3.537;44;3.038;12;282;50;38;23;50;80;PLDP
R1;230;0327;MP G.RADGONA - G.RADGONA;0;989;665;MT Gornja Radgona;QLTC8;5.933;54;5.389;4;269;19;28;36;134;127;PLDP
R1;230;0366;GORNJA RADGONA - RADENCI;0;5.680;86;Šratovci;QLTC8;7.768;68;6.834;74;482;81;84;34;111;303;DIST
R1;230;1164;RADENCI ;0;453;;;P;6.400;40;5.715;30;350;75;60;30;100;233;DIST
R1;230;1308;RADENCI - VUÈJA VAS;0;7.803;352;Radenci;QLTC10;3.982;40;3.439;18;272;37;44;29;103;200;DIST
R1;230;1399;VUÈJA VAS - KRIŽEVCI;0;4.527;576;Iljaševci;QLTC10;4.511;43;3.798;22;377;52;48;35;136;253;WIM
R1;230;1415;KRIŽEVCI ;0;800;;;P;5.200;60;4.405;30;400;55;70;40;140;115;DIST
R1;230;1309;KRIŽEVCI - LJUTOMER;0;7.300;353;Noršinci;QLTC10;6.058;63;5.192;37;428;75;86;41;136;309;DIST
R1;230;1310;LJUTOMER - PAVLOVCI;0;13.770;354;Ivanjkovci;QLTC10;2.573;34;2.157;15;204;36;28;22;77;90;PLDP
R1;230;1311;PAVLOVCI - ORMOŽ;0;1.820;575;Pavlovci;QLTC10;4.398;49;3.801;18;329;50;44;27;80;107;PLDP
R1;230;1507;PUŠENCI - ORMOŽ;0;2.975;;;P;2.100;15;1.886;4;160;10;15;5;5;18;PLDP
R1;230;1507;ORMOŽ - MP ORMOŽ;2.975;3.100;156;MT Ormož;QLTC10;1.302;9;1.192;1;92;5;1;1;1;3;PLDP
R1;231;1325;GIBINA - RAZKRIŽJE;0;2.930;431;MT Gibina;QLTC10;551;12;496;1;37;1;3;0;1;3;PLDP
R1;231;1323;RAZKRIŽJE - STROÈJA VAS;0;3.830;;;P;2.500;30;2.302;2;140;15;10;0;1;10;PLDP
R1;231;1327;STROÈJA VAS - LJUTOMER;0;2.500;636;Stroèja vas;QLTC10;3.763;58;3.359;6;250;27;34;10;19;44;PLDP
R1;232;1314;MP HODOŠ - HODOŠ;0;1.500;430;MT Hodoš;QLTC10;219;8;190;1;15;1;1;1;2;3;PLDP
R1;232;1314;HODOŠ - ŠALOVCI;1.500;5.000;;;P;600;10;509;5;50;9;10;2;5;13;PLDP
R1;232;1314;ŠALOVCI - PETROVCI;5.000;10.458;487;Peskovci;QLTC10;1.238;13;1.110;5;76;9;10;4;11;19;PLDP
R1;232;1315;PETROVCI - MAÈKOVCI;0;6.500;;;P;3.150;25;2.930;10;120;25;20;5;15;55;DIST
R1;232;1315;MAÈKOVCI - MARTJANCI;6.500;17.700;137;Vaneèa;QLTC10;4.172;25;3.751;13;264;29;41;13;36;61;WIM
R1;232;1316;MARTJANCI - M.SOBOTA;0;2.470;499;Murska Sobota sever;QLTC10;12.349;65;11.127;74;746;107;108;36;86;185;PLDP
R1;232;1470;MURSKA SOBOTA ;0;1.663;;;P;10.000;65;8.725;80;630;180;150;40;130;253;PLDP
R1;232;1517;MS (PANONSKA ULICA - BAKŠA);0;1.488;939;MS VZH obvoznica;QLTC10;4.691;23;3.753;25;511;99;85;59;136;196;PLDP
R1;232;1515;MS (BAKŠA - TOMŠIÈEVA ULICA);0;1.062;;;P;5.500;25;4.540;25;520;100;90;60;140;202;PLDP
R1;232;1516;MS (TOMŠIÈEVA ULICA - PRIKLJUÈEK MS);0;1.718;479;MS Krog;QLTC10;3.797;12;3.355;6;289;32;21;17;65;71;PLDP
R1;234;1476;DRAMLJE - DOLE;0;2.750;316;Dole;QLTC10;8.279;34;6.923;5;796;78;165;47;231;360;DIST
R1;234;1280;DOLE - ŠENTJUR;0;3.445;690;Lokarje;QLTC10;12.032;73;10.359;24;1.056;132;106;58;224;350;WIM
R1;235;0317;RADENCI - PETANJCI;0;2.047;446;Petanjci;QLTC10;5.529;55;4.839;68;383;62;56;16;50;112;PLDP
R1;235;0318;PETANJCI - M.SOBOTA(GAJ);0;7.473;623;Tropovci;QLTC8;5.994;51;5.330;70;356;58;69;13;47;114;PLDP
R1;235;1396;M.SOBOTA(GAJ) - MURSKA SOBOTA;0;1.125;;;P;2.500;20;1.880;25;420;55;40;15;45;80;PLDP
R2;401;1020;ŽAGA - UÈJA;0;7.445;551;MT Uèja;ROÈNO;340;30;288;0;20;1;1;0;0;1;PLDP
R2;402;1010;SOLKAN - MOST ÈEZ SOÈO;0;141;;;P;4.500;60;3.655;10;660;45;40;15;15;54;PLDP
R2;402;1426;SOLKAN MOST - GONJAÈE;0;10.396;219;Podsabotin;QLTC8;3.005;58;2.602;11;256;39;28;3;8;34;PLDP
